Cruciani_1,Cruciani_2,Cruciani_3,Instability_Index,Boman_Index,Hydrophobicity_Eisenberg,Hydrophobic_Moment,Aliphatic_Index,Isoelectric_Point_Lehninger,Charge_pH7.4_Lehninger,Freq_Tiny,Freq_Small,Freq_Aliphatic,Freq_Aromatic,Freq_Non_polar,Freq_Polar,Freq_Charged,Freq_Basic,Freq_Acidic,anomaly_score,anomaly
-0.525789,-0.375789,0.009474,8.168421,-1.056316,0.567368,0.401219,144.210526,4.836693,-0.966629,0.421053,0.578947,0.578947,0.157895,0.736842,0.263158,0.105263,0.052632,0.052632,0.026160036617818072,1
-0.577333,-0.438,0.078667,-12.006667,-1.552667,0.547333,0.40971,182.0,6.015,-0.005094,0.4,0.533333,0.466667,0.0,0.8,0.2,0.0,0.0,0.0,0.02621870713185137,1
-0.480571,-0.469429,0.049143,24.714286,-0.466857,0.401714,0.294542,89.428571,3.553976,-2.431782,0.514286,0.685714,0.342857,0.085714,0.771429,0.228571,0.114286,0.028571,0.085714,0.026321859290403926,1
-0.515,-0.165833,0.255,2.091667,1.11,0.099167,0.445019,186.666667,12.781557,2.994881,0.25,0.5,0.666667,0.0,0.75,0.25,0.25,0.25,0.0,0.02642278842518181,1
-0.515,-0.165833,0.255,2.091667,1.11,0.099167,0.453423,186.666667,12.781557,2.994881,0.25,0.5,0.666667,0.0,0.75,0.25,0.25,0.25,0.0,0.02642278842518181,1
0.191875,0.12125,0.25875,24.54375,2.135625,-0.396875,0.420817,73.125,11.319873,6.989721,0.0,0.0625,0.1875,0.1875,0.375,0.625,0.4375,0.4375,0.0,0.026745796819979295,1
-0.673077,-0.193077,0.021538,25.8,-2.334615,0.640769,0.439144,210.0,10.11,0.994166,0.230769,0.307692,0.538462,0.076923,0.846154,0.153846,0.076923,0.076923,0.0,0.026848821760344144,1
-0.199,-0.486333,0.149667,40.18,1.087,0.106667,0.226143,26.0,3.971907,-1.858237,0.633333,0.8,0.066667,0.066667,0.6,0.4,0.1,0.033333,0.066667,0.02709187622915965,1
-0.451304,-0.557391,0.100435,0.165217,-0.658696,0.442609,0.403608,143.913043,2.995,-1.004916,0.478261,0.73913,0.434783,0.0,0.695652,0.304348,0.043478,0.0,0.043478,0.027096681649872056,1
-0.199524,0.01381,0.260476,-15.585714,0.11381,-0.075238,0.815752,167.142857,11.385002,7.98898,0.047619,0.095238,0.428571,0.047619,0.571429,0.428571,0.380952,0.380952,0.0,0.027284991380384316,1
-0.724706,-0.291176,0.074706,6.135294,-2.026471,0.665882,0.363862,143.529412,10.11,0.994166,0.352941,0.411765,0.411765,0.117647,0.882353,0.117647,0.058824,0.058824,0.0,0.027327067784172265,1
-0.379231,-0.531538,0.131538,10.7,-0.375769,0.396538,0.440898,138.846154,3.294999,-1.004386,0.5,0.615385,0.384615,0.0,0.653846,0.346154,0.038462,0.0,0.038462,0.027403375402211383,1
-0.318182,-0.140909,0.370909,63.690909,2.21,-0.290909,0.178066,106.363636,12.499774,3.993408,0.181818,0.454545,0.363636,0.0,0.636364,0.363636,0.363636,0.363636,0.0,0.027446023430254707,1
0.052667,0.159333,0.342667,5.38,2.043333,-0.358667,0.861538,84.666667,11.947078,6.990453,0.066667,0.133333,0.266667,0.2,0.466667,0.533333,0.466667,0.466667,0.0,0.027512625438162686,1
0.052667,0.159333,0.342667,5.38,2.043333,-0.358667,0.873584,84.666667,11.947078,6.990453,0.066667,0.133333,0.266667,0.2,0.466667,0.533333,0.466667,0.466667,0.0,0.027512625438162686,1
-0.464615,0.086923,-0.045385,45.661538,-0.476923,0.383846,0.64288,112.307692,11.539912,1.994157,0.076923,0.307692,0.307692,0.307692,0.769231,0.230769,0.153846,0.153846,0.0,0.027670401395995414,1
-0.208667,-0.440667,-0.101333,6.873333,1.71,0.106667,0.430029,104.0,3.400178,-2.004569,0.266667,0.666667,0.333333,0.066667,0.6,0.4,0.266667,0.066667,0.2,0.027727799141571252,1
-0.230385,0.022692,0.310769,64.75,2.336154,-0.233077,0.952794,127.692308,13.182619,8.992634,0.192308,0.230769,0.384615,0.076923,0.576923,0.423077,0.346154,0.346154,0.0,0.027794867257170675,1
-0.333333,-0.088889,0.185556,121.911111,2.926667,-0.224444,0.310641,0.0,12.481402,1.99489,0.222222,0.555556,0.0,0.222222,0.666667,0.333333,0.222222,0.222222,0.0,0.027843134329146646,1
-0.695,-0.214583,-0.02,31.325,-1.688333,0.635,0.474779,182.916667,11.085048,1.033184,0.208333,0.375,0.541667,0.125,0.875,0.125,0.083333,0.083333,0.0,0.02785097182493107,1
0.100357,-0.073571,0.140357,9.689286,3.646429,-0.436071,0.966339,66.071429,11.155967,5.992199,0.107143,0.25,0.178571,0.142857,0.392857,0.607143,0.5,0.357143,0.142857,0.027976580776707005,1
-0.577143,-0.472143,0.196429,10.914286,-0.770714,0.382857,0.660457,147.142857,9.901283,0.993603,0.5,0.571429,0.642857,0.0,0.785714,0.214286,0.214286,0.142857,0.071429,0.028152894891055047,1
-0.727059,-0.295882,0.078235,6.135294,-2.026471,0.684706,0.363862,143.529412,10.11,0.994166,0.352941,0.411765,0.411765,0.117647,0.882353,0.117647,0.058824,0.058824,0.0,0.028209205525922487,1
-0.61381,-0.497143,0.220952,11.695238,-1.559048,0.532381,0.398599,148.571429,8.151917,0.709492,0.571429,0.619048,0.428571,0.0,0.809524,0.190476,0.047619,0.047619,0.0,0.028214945896596066,1
-0.564375,-0.228125,-0.029375,55.725,-1.84,0.669375,0.411587,176.875,6.015,-0.005094,0.3125,0.4375,0.5,0.125,0.75,0.25,0.0,0.0,0.0,0.02824544961364478,1
-0.370833,0.0075,0.268333,9.166667,2.593333,-0.140833,0.106725,154.166667,12.957434,3.994873,0.166667,0.416667,0.583333,0.083333,0.666667,0.333333,0.333333,0.333333,0.0,0.028251296225147937,1
-0.166875,0.160625,0.199375,-12.43125,0.438125,-0.02125,0.805976,97.5,11.24331,6.028748,0.0,0.0625,0.25,0.3125,0.5625,0.4375,0.4375,0.4375,0.0,0.02831561919596931,1
-0.683846,-0.161538,-0.026154,40.615385,-2.248462,0.673077,0.445971,180.0,10.11,0.994166,0.230769,0.384615,0.538462,0.153846,0.846154,0.153846,0.076923,0.076923,0.0,0.02849854742842539,1
0.145833,-0.1375,0.206667,70.808333,3.580833,-0.395833,0.273089,89.166667,11.374428,2.033143,0.166667,0.25,0.25,0.083333,0.333333,0.666667,0.416667,0.333333,0.083333,0.028507724548632096,1
-0.275862,-0.505862,0.127241,42.334483,0.744483,0.145862,0.254694,43.448276,3.971907,-1.858237,0.586207,0.862069,0.137931,0.034483,0.655172,0.344828,0.103448,0.034483,0.068966,0.028547972436298197,1
-0.225455,0.191818,0.200909,48.518182,2.461818,-0.186364,0.813825,123.636364,12.785159,3.994141,0.0,0.272727,0.363636,0.181818,0.636364,0.363636,0.363636,0.363636,0.0,0.028592094760214737,1
-0.668462,-0.099231,-0.049231,25.8,-2.103077,0.646923,0.402954,157.692308,10.11,0.994166,0.230769,0.307692,0.461538,0.230769,0.846154,0.153846,0.076923,0.076923,0.0,0.02868947424487661,1
-0.023,0.031,0.33,116.09,3.9665,-0.507,0.688408,0.0,10.954457,5.423376,0.4,0.45,0.0,0.2,0.65,0.35,0.3,0.3,0.0,0.028732774837794517,1
-0.145833,0.0775,0.38,18.933333,4.51,-0.6125,0.443794,113.333333,12.304839,4.710191,0.166667,0.416667,0.333333,0.0,0.583333,0.416667,0.416667,0.416667,0.0,0.028780737135862988,1
-0.028462,-0.136923,-0.155385,115.661538,2.384615,-0.182308,0.182401,60.0,6.991218,-0.004958,0.076923,0.384615,0.230769,0.153846,0.538462,0.461538,0.307692,0.153846,0.153846,0.02878910323988848,1
-0.553846,-0.23,0.019231,-2.076923,-1.833077,0.535385,0.507944,232.307692,10.11,0.994166,0.153846,0.384615,0.615385,0.0,0.769231,0.230769,0.076923,0.076923,0.0,0.028915342130696853,1
0.15,-0.431765,0.141176,135.417647,2.568824,-0.112941,0.267588,85.882353,7.848622,0.033892,0.411765,0.470588,0.235294,0.058824,0.294118,0.705882,0.176471,0.117647,0.058824,0.029006205392964945,1
-0.653158,-0.239474,0.039474,44.510526,-1.868421,0.562632,0.54352,194.736842,10.621395,1.993425,0.157895,0.421053,0.526316,0.052632,0.842105,0.157895,0.105263,0.105263,0.0,0.029048392276241897,1
0.001622,-0.063784,0.201892,21.983784,2.837027,-0.305135,0.965417,78.918919,13.091254,10.99042,0.135135,0.297297,0.216216,0.135135,0.432432,0.567568,0.297297,0.297297,0.0,0.029092437012109174,1
-0.295,0.050833,0.2775,56.9,2.6475,-0.1725,0.128532,154.166667,12.957434,3.994873,0.166667,0.416667,0.583333,0.083333,0.666667,0.333333,0.333333,0.333333,0.0,0.029134975636084526,1
0.127,-0.090667,-0.085333,40.74,3.762,-0.410667,0.541174,45.666667,9.58663,0.993703,0.066667,0.266667,0.166667,0.166667,0.433333,0.566667,0.433333,0.233333,0.2,0.029238625046963562,1
-0.173333,0.13,0.240556,-2.355556,0.323889,-0.015556,0.830403,113.888889,11.319875,7.028007,0.055556,0.055556,0.333333,0.277778,0.555556,0.444444,0.444444,0.444444,0.0,0.02937341756711126,1
-0.275,-0.463667,0.087667,56.173333,0.863,0.128667,0.322603,32.333333,3.971907,-1.858237,0.533333,0.833333,0.1,0.066667,0.666667,0.333333,0.1,0.033333,0.066667,0.029407281770391758,1
-0.375,-0.03,0.296667,2.091667,2.431667,-0.151667,0.453423,186.666667,12.957434,3.994873,0.166667,0.416667,0.666667,0.0,0.666667,0.333333,0.333333,0.333333,0.0,0.0294076968567214,1
0.171579,-0.155789,0.23,5.315789,3.214737,-0.454737,0.83497,61.578947,10.845031,4.991339,0.157895,0.315789,0.210526,0.105263,0.315789,0.684211,0.473684,0.368421,0.105263,0.02955458827410601,1
-0.57,-0.356,0.021,-5.7,-1.402,0.512,0.567791,205.0,6.651037,-0.005657,0.3,0.4,0.6,0.0,0.8,0.2,0.2,0.1,0.1,0.029594930490385807,1
0.172353,-0.293529,0.366471,71.717647,2.931765,-0.398824,0.464408,22.941176,10.73618,4.068483,0.294118,0.352941,0.058824,0.176471,0.294118,0.705882,0.470588,0.411765,0.058824,0.02973487290001725,1
-0.198333,-0.465,-0.028333,-7.291667,0.375833,0.253333,0.613717,150.0,3.400178,-2.005301,0.333333,0.625,0.416667,0.0,0.541667,0.458333,0.166667,0.041667,0.125,0.02982100042249508,1
0.127143,-0.208571,0.263571,73.121429,5.346429,-0.686429,0.565067,14.285714,11.039007,1.994154,0.357143,0.5,0.142857,0.071429,0.428571,0.571429,0.428571,0.285714,0.142857,0.029862469963931937,1
-0.02,0.276667,0.26,8.011111,0.308889,-0.133333,0.809068,130.0,11.032662,3.991943,0.0,0.0,0.333333,0.222222,0.555556,0.444444,0.444444,0.444444,0.0,0.030010790556117717,1
-0.55125,-0.0575,-0.00875,32.825,-0.34125,0.36,0.411503,133.75,9.87773,0.992765,0.125,0.5,0.5,0.25,0.875,0.125,0.125,0.125,0.0,0.030014030114164092,1
-0.216667,0.088889,0.303333,136.177778,2.946667,-0.287778,0.26192,152.222222,12.185974,2.992748,0.222222,0.222222,0.555556,0.111111,0.666667,0.333333,0.333333,0.333333,0.0,0.03006343008670609,1
0.0925,-0.0335,0.4035,-2.26,1.9455,-0.2935,0.54648,44.0,11.385004,8.027267,0.25,0.25,0.15,0.25,0.35,0.65,0.45,0.45,0.0,0.030145066120600916,1
-0.205185,0.016667,0.292963,21.055556,1.641111,-0.183333,0.824862,97.407407,12.805805,10.027982,0.111111,0.222222,0.259259,0.185185,0.555556,0.444444,0.407407,0.407407,0.0,0.030205534710616322,1
-0.266667,0.094444,0.274444,85.133333,1.631111,-0.112222,0.183867,152.222222,12.490776,2.994149,0.222222,0.222222,0.555556,0.111111,0.666667,0.333333,0.333333,0.333333,0.0,0.03043309719809334,1
-0.58,-0.253846,0.092308,-3.830769,-2.222308,0.583077,0.443967,240.0,10.11,0.994166,0.307692,0.307692,0.615385,0.0,0.769231,0.230769,0.076923,0.076923,0.0,0.03043914929432273,1
0.0935,0.002,0.379,1.01,1.79,-0.2555,0.56552,58.5,11.385004,8.027267,0.2,0.2,0.15,0.25,0.35,0.65,0.45,0.45,0.0,0.030546618089676236,1
0.000541,-0.114054,0.045405,32.410811,3.146486,-0.291892,0.966339,92.162162,10.942289,3.995079,0.135135,0.297297,0.27027,0.108108,0.459459,0.540541,0.432432,0.27027,0.162162,0.030548232583058332,1
-0.122308,0.166923,0.28,-24.138462,0.788462,-0.168462,0.369213,90.0,11.243307,5.990462,0.0,0.076923,0.230769,0.230769,0.538462,0.461538,0.461538,0.461538,0.0,0.03055270622764167,1
-0.017826,-0.398043,0.017391,24.526087,2.462609,-0.183696,0.648579,86.956522,4.615258,-2.28907,0.304348,0.521739,0.304348,0.0,0.478261,0.521739,0.391304,0.173913,0.217391,0.030576721086664205,1
-0.131739,-0.002174,0.358696,107.817391,3.255652,-0.437391,0.551186,118.695652,13.182619,8.992634,0.173913,0.26087,0.347826,0.043478,0.521739,0.478261,0.391304,0.391304,0.0,0.030931272783339347,1
-0.065952,-0.06,0.342619,3.952381,2.82119,-0.359286,0.970903,65.0,12.622936,14.984655,0.238095,0.285714,0.190476,0.142857,0.52381,0.47619,0.357143,0.357143,0.0,0.030948582331168206,1
-0.598571,-0.088571,-0.048571,36.8,-1.994286,0.675,0.471629,174.285714,10.11,0.994166,0.214286,0.285714,0.5,0.214286,0.785714,0.214286,0.071429,0.071429,0.0,0.03102286449384456,1
-0.26,-0.536,0.111333,48.753333,0.626,0.192667,0.251017,72.0,3.687325,-1.292286,0.6,0.733333,0.333333,0.066667,0.666667,0.333333,0.2,0.066667,0.133333,0.031148776055865246,1
-0.149333,-0.025333,0.29,-14.96,0.387333,-0.035333,0.893618,162.0,11.243307,5.990462,0.0,0.266667,0.466667,0.066667,0.533333,0.466667,0.4,0.4,0.0,0.031211347711705417,1
-0.07375,0.024375,0.083125,24.78125,2.69,-0.23125,0.966339,133.75,12.207456,3.993578,0.0,0.25,0.375,0.125,0.5,0.5,0.375,0.3125,0.0625,0.031356925008667214,1
-0.245455,-0.313636,-0.207273,16.263636,0.880909,0.184545,0.228597,61.818182,4.245632,-1.965392,0.090909,0.454545,0.181818,0.181818,0.636364,0.363636,0.272727,0.090909,0.181818,0.031628512335245385,1
-0.693333,-0.21125,-0.0225,13.016667,-1.688333,0.621667,0.45521,182.916667,11.085048,1.033184,0.208333,0.375,0.541667,0.125,0.875,0.125,0.083333,0.083333,0.0,0.03202246451201218,1
-0.031538,-0.143077,-0.150769,89.138462,2.384615,-0.157692,0.155686,60.0,6.991218,-0.004958,0.076923,0.384615,0.230769,0.153846,0.538462,0.461538,0.307692,0.153846,0.153846,0.03203429264595253,1
0.071538,-0.406154,0.300769,57.407692,3.731538,-0.533846,0.435599,15.384615,10.339359,1.993561,0.384615,0.615385,0.153846,0.0,0.384615,0.615385,0.461538,0.307692,0.153846,0.03221733167781626,1
-0.495238,-0.420476,0.058571,28.157143,-0.648095,0.485238,0.339185,69.52381,5.128295,-0.970367,0.428571,0.619048,0.238095,0.238095,0.809524,0.190476,0.095238,0.047619,0.047619,0.03232848119928505,1
-0.214737,0.086316,0.278421,-14.257895,0.892105,-0.082632,0.705679,21.052632,11.385002,7.98898,0.210526,0.210526,0.210526,0.368421,0.578947,0.421053,0.421053,0.421053,0.0,0.032435577689861494,1
-0.453,-0.3385,-0.0045,28.09,-0.4335,0.4485,0.34456,68.5,5.253376,-0.14743,0.4,0.75,0.35,0.2,0.75,0.25,0.0,0.0,0.0,0.03243955824922212,1
-0.675385,-0.14,-0.018462,10.984615,-2.252308,0.661538,0.436448,187.692308,10.11,0.994166,0.230769,0.307692,0.538462,0.153846,0.846154,0.153846,0.076923,0.076923,0.0,0.03244673580532914,1
-0.304815,-0.395926,0.515556,28.162963,1.358889,-0.262222,0.544867,44.074074,11.491793,9.987499,0.444444,0.62963,0.37037,0.0,0.592593,0.407407,0.37037,0.37037,0.0,0.03252044888423927,1
-0.323077,-0.328077,0.194615,110.392308,1.074615,-0.076923,0.316319,0.0,7.952748,1.854723,0.423077,0.807692,0.0,0.038462,0.730769,0.269231,0.115385,0.115385,0.0,0.03254343275618671,1
0.045333,0.076667,0.402,15.4,2.121333,-0.396667,0.830327,91.333333,11.947078,6.990453,0.133333,0.2,0.333333,0.133333,0.466667,0.533333,0.466667,0.466667,0.0,0.032662647789467536,1
-0.156818,-0.323182,0.209545,13.672727,0.751818,0.131818,0.173317,4.545455,8.158645,1.421945,0.590909,0.681818,0.045455,0.227273,0.590909,0.409091,0.090909,0.090909,0.0,0.032674758813914684,1
-0.623571,-0.427857,0.117143,29.8,-1.634286,0.659286,0.354178,153.571429,6.015,-0.005094,0.5,0.571429,0.5,0.071429,0.785714,0.214286,0.0,0.0,0.0,0.03285809765955322,1
-0.576154,-0.325385,0.028462,9.230769,-1.816923,0.674615,0.401035,195.384615,6.015,-0.005094,0.384615,0.461538,0.615385,0.076923,0.769231,0.230769,0.0,0.0,0.0,0.032912151233757736,1
-0.683846,-0.234615,0.033846,19.269231,-2.266923,0.666923,0.499782,202.307692,10.11,0.994166,0.230769,0.384615,0.538462,0.076923,0.846154,0.153846,0.076923,0.076923,0.0,0.03315309142685707,1
-0.167,-0.322,0.5765,33.56,2.034,-0.449,0.544867,35.0,11.44166,8.988239,0.4,0.55,0.35,0.0,0.5,0.5,0.45,0.45,0.0,0.03315870491226264,1
-0.732353,-0.327059,0.101765,9.982353,-2.140588,0.695882,0.378673,166.470588,10.11,0.994166,0.352941,0.411765,0.470588,0.058824,0.882353,0.117647,0.058824,0.058824,0.0,0.033205927619128606,1
-0.040435,-0.058261,0.118696,-2.091304,2.687391,-0.293478,0.918211,93.043478,11.090256,4.99277,0.086957,0.217391,0.26087,0.130435,0.478261,0.521739,0.478261,0.347826,0.130435,0.033246015163063636,1
-0.282069,-0.494828,0.162414,46.589655,0.672759,0.15,0.254694,43.448276,5.822748,-0.858415,0.586207,0.862069,0.137931,0.034483,0.655172,0.344828,0.068966,0.034483,0.034483,0.03361628671882244,1
-0.069333,0.116667,0.384667,22.313333,1.350667,-0.274,0.833087,117.333333,11.947078,6.990453,0.133333,0.133333,0.4,0.133333,0.533333,0.466667,0.466667,0.466667,0.0,0.033759024016249195,1
-0.222069,-0.346897,-0.003793,52.113793,0.707586,0.166552,0.301283,40.344828,3.971906,-1.863236,0.37931,0.655172,0.103448,0.172414,0.689655,0.310345,0.103448,0.034483,0.068966,0.033836787642232524,1
-0.402667,-0.472,0.084667,36.816667,-0.462,0.393333,0.314599,90.666667,3.29481,-1.86054,0.5,0.766667,0.266667,0.066667,0.733333,0.266667,0.033333,0.0,0.033333,0.03384764912319632,1
-0.2052,-0.0836,0.3308,-5.84,0.3056,-0.0324,0.717107,144.8,11.385008,8.10384,0.2,0.2,0.52,0.16,0.56,0.44,0.44,0.44,0.0,0.03389129764825283,1
0.02,-0.08375,0.046875,-0.43125,4.113125,-0.5175,0.399872,18.125,10.421987,1.992363,0.0,0.5625,0.0625,0.125,0.5625,0.4375,0.375,0.25,0.125,0.03395069218035668,1
-0.438,-0.151,0.008,19.77,-1.393,0.402,0.544612,234.0,10.11,0.994166,0.1,0.3,0.6,0.0,0.7,0.3,0.1,0.1,0.0,0.03405211739994912,1
-0.172857,0.142143,0.197857,-15.635714,0.317143,-0.002143,0.81886,111.428571,11.150471,5.029489,0.0,0.071429,0.285714,0.285714,0.571429,0.428571,0.428571,0.428571,0.0,0.034060504178497764,1
-0.218,0.164667,0.146,-13.926667,0.097333,0.077333,0.681123,104.0,11.150471,5.029489,0.0,0.066667,0.266667,0.333333,0.6,0.4,0.4,0.4,0.0,0.03426531069354616,1
0.195556,-0.388611,0.194167,39.288889,3.763056,-0.488056,0.457528,35.277778,10.291525,3.989519,0.277778,0.583333,0.166667,0.027778,0.333333,0.666667,0.388889,0.25,0.138889,0.034385597510995014,1
0.027073,-0.372927,0.030488,12.197561,2.611463,-0.160488,0.521995,9.512195,4.14012,-3.867183,0.439024,0.634146,0.04878,0.170732,0.560976,0.439024,0.268293,0.097561,0.170732,0.03469454422536278,1
-0.296552,-0.433448,0.147241,62.031034,0.512414,0.185517,0.260777,36.896552,5.822275,-0.860548,0.586207,0.793103,0.137931,0.103448,0.689655,0.310345,0.068966,0.034483,0.034483,0.03476671374728085,1
-0.131,-0.030333,0.295333,9.336667,2.126333,-0.261333,0.903575,71.333333,12.279612,10.988922,0.133333,0.3,0.233333,0.166667,0.5,0.5,0.433333,0.4,0.033333,0.0347966471031792,1
-0.232414,-0.452414,0.165517,34.265517,0.91,0.147241,0.376685,20.344828,5.822748,-0.858415,0.655172,0.793103,0.103448,0.103448,0.62069,0.37931,0.068966,0.034483,0.034483,0.03481705036676547,1
-0.316,-0.434667,0.073,33.566667,-0.17,0.321667,0.221686,87.666667,3.29481,-1.86054,0.5,0.766667,0.3,0.066667,0.7,0.3,0.033333,0.0,0.033333,0.03492141722807923,1
-0.252857,-0.381905,0.160952,113.871429,0.185714,0.278571,0.161968,97.619048,5.911483,-0.573741,0.619048,0.619048,0.285714,0.047619,0.619048,0.380952,0.095238,0.047619,0.047619,0.03494814890645104,1
-0.561538,-0.076923,0.043077,34.084615,-1.177692,0.456154,0.543459,210.0,11.539912,1.994157,0.153846,0.307692,0.615385,0.076923,0.769231,0.230769,0.153846,0.153846,0.0,0.03497035268523002,1
0.168947,-0.179474,0.247895,8.757895,3.112632,-0.461579,0.775952,82.105263,10.845031,4.991339,0.157895,0.315789,0.263158,0.052632,0.315789,0.684211,0.473684,0.368421,0.105263,0.035054614822790986,1
-0.63,-0.43625,0.05125,19.49375,-1.471875,0.588125,0.543868,164.375,6.651037,-0.005657,0.375,0.625,0.5625,0.0625,0.8125,0.1875,0.125,0.0625,0.0625,0.03513890849995405,1
-0.012143,-0.307857,-0.085476,70.214286,2.415714,-0.112381,0.560453,90.714286,4.176961,-3.969391,0.190476,0.52381,0.309524,0.095238,0.52381,0.47619,0.357143,0.142857,0.214286,0.03514982301803665,1
-0.219167,-0.071667,0.424167,65.875,3.600833,-0.39,0.316736,122.5,12.957434,4.033159,0.333333,0.333333,0.5,0.083333,0.583333,0.416667,0.416667,0.416667,0.0,0.03515345889342342,1
-0.151905,-0.348095,0.505714,-2.619048,1.771905,-0.332857,0.233888,42.380952,11.385002,7.98898,0.428571,0.619048,0.333333,0.0,0.47619,0.52381,0.380952,0.380952,0.0,0.03515964878059158,1
0.016667,0.187222,0.334444,49.583333,4.275556,-0.569444,0.707377,16.111111,10.579342,6.420502,0.277778,0.333333,0.055556,0.277778,0.611111,0.388889,0.388889,0.388889,0.0,0.03519636817639643,1
-0.07,-0.262857,0.482857,35.535714,2.098571,-0.435,0.176263,48.571429,11.243307,5.990462,0.214286,0.571429,0.214286,0.0,0.428571,0.571429,0.428571,0.428571,0.0,0.035260228393716675,1
-0.599444,-0.35,0.297222,9.444444,-0.881667,0.279444,0.548542,131.111111,11.032662,3.991943,0.5,0.555556,0.722222,0.055556,0.777778,0.222222,0.222222,0.222222,0.0,0.0353320676264805,1
-0.389,-0.548333,0.244333,46.25,0.295667,0.225,0.339618,65.333333,7.694609,0.423418,0.666667,0.766667,0.3,0.033333,0.7,0.3,0.033333,0.033333,0.0,0.03552703630930698,1
-0.683846,-0.234615,0.033846,19.269231,-2.266923,0.666923,0.46007,202.307692,10.11,0.994166,0.230769,0.384615,0.538462,0.076923,0.846154,0.153846,0.076923,0.076923,0.0,0.035598924871345805,1
-0.334444,-0.068889,0.163333,73.088889,2.834444,-0.21,0.304974,0.0,12.481402,1.99489,0.222222,0.555556,0.0,0.222222,0.666667,0.333333,0.222222,0.222222,0.0,0.03565911652922271,1
-0.325714,-0.419048,0.155238,94.780952,0.021429,0.303333,0.165131,92.857143,5.911483,-0.573741,0.619048,0.714286,0.333333,0.047619,0.666667,0.333333,0.095238,0.047619,0.047619,0.03567222029816647,1
-0.029744,-0.353333,-0.115385,44.102564,2.22641,-0.054359,0.503566,80.0,4.163919,-5.105864,0.230769,0.512821,0.282051,0.102564,0.487179,0.512821,0.358974,0.128205,0.230769,0.035840524706723165,1
-0.6585,-0.395,0.0795,22.195,-1.756,0.552,0.488173,190.0,10.11,0.994166,0.3,0.55,0.55,0.0,0.85,0.15,0.05,0.05,0.0,0.03585976740908364,1
0.0705,-0.093,0.139,54.46,3.686,-0.4135,0.966339,107.0,12.039452,3.994277,0.1,0.35,0.3,0.05,0.4,0.6,0.4,0.3,0.1,0.03604537602014152,1
-0.128235,0.084118,0.298824,-11.111765,0.807647,-0.141765,0.81886,97.647059,11.319875,7.028007,0.058824,0.117647,0.294118,0.235294,0.529412,0.470588,0.470588,0.470588,0.0,0.036052452949634606,1
-0.220769,-0.160769,-0.127692,99.453846,0.698462,0.136154,0.241573,52.307692,6.583513,-0.00779,0.076923,0.538462,0.153846,0.230769,0.692308,0.307692,0.153846,0.076923,0.076923,0.036172645797373615,1
-0.326522,-0.12913,0.373913,-12.582609,0.072609,-0.05087,0.80455,144.782609,11.44166,8.988239,0.26087,0.26087,0.565217,0.043478,0.608696,0.391304,0.391304,0.391304,0.0,0.036235129458835946,1
-0.134667,0.165333,0.322,74.386667,3.85,-0.448667,0.681772,136.0,12.480497,5.710183,0.133333,0.333333,0.4,0.066667,0.6,0.4,0.4,0.4,0.0,0.03624863687265789,1
-0.324167,0.065833,0.201667,-10.158333,-0.720833,0.228333,0.394236,162.5,11.032662,3.991943,0.083333,0.083333,0.416667,0.166667,0.666667,0.333333,0.333333,0.333333,0.0,0.03630981406962225,1
0.206667,-0.110769,0.106667,27.853846,2.83359,-0.363077,0.683127,70.0,10.510235,7.022972,0.128205,0.230769,0.205128,0.153846,0.358974,0.641026,0.358974,0.282051,0.076923,0.03631983719746279,1
0.085,-0.1685,0.0435,49.16,3.004,-0.2595,0.72618,136.5,10.096644,1.03402,0.15,0.25,0.35,0.05,0.4,0.6,0.4,0.25,0.15,0.036520574290364094,1
-0.07125,-0.290625,-0.055,94.575,1.605,-0.0575,0.357201,48.75,4.554977,-1.004453,0.1875,0.375,0.125,0.0625,0.5,0.5,0.3125,0.125,0.1875,0.03653038796155422,1
-0.280345,-0.472759,0.104483,22.196552,0.172414,0.236207,0.195457,67.241379,3.971906,-1.861103,0.586207,0.758621,0.241379,0.068966,0.655172,0.344828,0.103448,0.034483,0.068966,0.036571098134328406,1
0.035946,-0.178919,0.073784,49.286486,3.255676,-0.298108,0.931832,94.864865,10.798715,2.99529,0.216216,0.297297,0.243243,0.081081,0.432432,0.567568,0.405405,0.243243,0.162162,0.03661346488139283,1
-0.169643,-0.492857,0.053929,42.003571,0.892143,0.138571,0.173607,62.5,3.400121,-2.861455,0.5,0.785714,0.178571,0.071429,0.607143,0.392857,0.142857,0.035714,0.107143,0.03675380829051933,1
-0.221053,0.043158,0.173684,27.615789,1.484737,-0.073684,1.024296,158.947368,12.79222,5.992659,0.052632,0.157895,0.421053,0.105263,0.578947,0.421053,0.315789,0.315789,0.0,0.03689262404592464,1
-0.092308,-0.136154,-0.088462,84.638462,1.367692,0.022308,0.151915,30.0,7.747308,0.030496,0.076923,0.461538,0.076923,0.307692,0.615385,0.384615,0.230769,0.153846,0.076923,0.03694463303022394,1
-0.313333,-0.114444,0.363889,-19.294444,-0.185,-0.032222,0.844218,173.333333,11.319873,6.989721,0.166667,0.166667,0.444444,0.0,0.611111,0.388889,0.388889,0.388889,0.0,0.0370713207322671,1
-0.672381,-0.437143,0.165714,16.961905,-1.939048,0.578095,0.373004,157.619048,8.151917,0.709492,0.47619,0.571429,0.428571,0.0,0.857143,0.142857,0.047619,0.047619,0.0,0.037244609472303236,1
